date,M,Q
2021/6/19 8:00,0.27,1
2021/6/19 8:15,0.35,1
2021/6/19 8:30,0.42,1
2021/6/19 8:45,0.5,1
2021/6/19 9:00,0.57,1
2021/6/19 9:15,0.53,1
2021/6/19 9:30,0.48,1
2021/6/19 9:45,0.43,1
2021/6/19 10:00,0.39,1
2021/6/19 10:15,0.36,1
2021/6/19 10:30,0.33,1
2021/6/19 10:45,0.29,1
2021/6/19 11:00,0.26,1
2021/6/19 11:15,0.21,1
2021/6/19 11:30,0.15,1
2021/6/19 11:45,0.1,1
2021/6/19 12:00,0.04,1
2021/6/19 12:15,0.03,1
2021/6/19 12:30,0.03,1
2021/6/19 12:45,0.03,1
2021/6/19 13:00,0.02,1
2021/6/19 13:15,0.08,1
2021/6/19 13:30,0.14,1
2021/6/19 13:45,0.19,1
2021/6/19 14:00,0.25,1
2021/6/19 14:15,0.19,1
2021/6/19 14:30,0.13,1
2021/6/19 14:45,0.06,1
2021/6/19 15:15,0.04,2
2021/6/19 15:30,0.08,1
2021/6/19 15:45,0.11,1
2021/6/19 16:00,0.15,1
2021/6/19 16:15,0.18,1
2021/6/19 16:30,0.2,1
2021/6/19 16:45,0.23,1
2021/6/19 17:00,0.25,1
2021/6/19 17:15,0.27,1
2021/6/19 17:30,0.28,1
2021/6/19 17:45,0.3,1
2021/6/19 18:00,0.31,1
2021/6/19 18:15,0.25,1
2021/6/19 18:30,0.18,1
2021/6/19 18:45,0.12,1
2021/6/19 19:00,0.05,1
2021/6/19 19:15,0.04,1
2021/6/19 19:30,0.03,1
2021/6/19 19:45,0.02,1
2021/6/19 20:00,0.01,1
2021/6/19 20:15,0.01,1
2021/6/19 20:30,0.01,1
2021/6/20 3:15,0.01,27
2021/6/20 3:30,0.02,1
2021/6/20 3:45,0.02,1
2021/6/20 4:00,0.03,1
2021/6/20 4:15,0.03,1
2021/6/20 4:30,0.02,1
2021/6/20 4:45,0.02,1
2021/6/20 5:00,0.01,1
2021/6/20 5:15,0.01,1
2021/6/20 5:30,0.01,1
2021/6/20 5:45,0.01,1
2021/6/20 6:00,0.01,1
2021/6/20 6:15,0.01,1
2021/6/20 6:30,0.01,1
2021/6/20 6:45,0.01,1
2021/6/20 7:00,0.01,1
2021/6/20 7:15,0.01,1
2021/6/20 7:30,0.01,1
2021/6/20 18:15,0.01,43
2021/6/20 18:30,0.02,1
2021/6/20 18:45,0.03,1
2021/6/20 19:00,0.04,1
2021/6/20 19:15,0.04,1
2021/6/20 19:30,0.05,1
2021/6/20 19:45,0.05,1
2021/6/20 20:00,0.05,1
2021/6/20 20:15,0.04,1
2021/6/20 20:30,0.03,1
2021/6/20 20:45,0.02,1
2021/6/20 21:00,0.01,1
2021/6/20 21:15,0.01,1
2021/6/20 21:30,0.01,1
2021/6/24 0:30,0.01,300
2021/6/24 0:45,0.01,1
2021/6/24 1:00,0.01,1
2021/6/24 1:15,0.01,1
2021/6/24 1:30,0.01,1
2021/6/24 6:15,0.01,19
2021/6/24 6:30,0.03,1
2021/6/24 6:45,0.04,1
2021/6/24 7:00,0.05,1
2021/6/24 7:15,0.06,1
2021/6/24 7:30,0.06,1
2021/6/24 7:45,0.07,1
2021/6/24 8:00,0.07,1
2021/6/24 8:15,0.06,1
2021/6/24 8:30,0.06,1
2021/6/24 8:45,0.05,1
2021/6/24 9:00,0.04,1
2021/6/24 9:15,0.05,1
2021/6/24 9:30,0.06,1
2021/6/24 9:45,0.06,1
2021/6/24 10:00,0.07,1
2021/6/24 10:15,0.05,1
2021/6/24 10:30,0.04,1
2021/6/24 10:45,0.02,1
2021/6/24 21:15,0.02,42
2021/6/24 21:30,0.05,1
2021/6/24 21:45,0.07,1
2021/6/24 22:00,0.09,1
2021/6/24 22:15,0.07,1
2021/6/24 22:30,0.06,1
2021/6/24 22:45,0.04,1
2021/6/24 23:00,0.02,1
2021/6/24 23:15,0.02,1
2021/6/24 23:30,0.01,1
2021/6/24 23:45,0.01,1
2021/6/25 2:15,0.01,10
2021/6/25 2:30,0.02,1
2021/6/25 2:45,0.03,1
2021/6/25 3:00,0.04,1
2021/6/25 3:15,0.04,1
2021/6/25 3:30,0.04,1
2021/6/25 3:45,0.04,1
2021/6/25 4:00,0.04,1
2021/6/25 4:15,0.03,1
2021/6/25 4:30,0.03,1
2021/6/25 4:45,0.02,1
2021/6/25 5:00,0.01,1
2021/6/25 5:15,0.01,1
2021/6/25 5:30,0.02,1
2021/6/25 5:45,0.02,1
2021/6/25 6:00,0.02,1
2021/6/25 6:15,0.03,1
2021/6/25 6:30,0.05,1
2021/6/25 6:45,0.06,1
2021/6/25 7:00,0.07,1
2021/6/25 7:15,0.05,1
2021/6/25 7:30,0.04,1
2021/6/25 7:45,0.02,1
2021/6/25 8:30,0.01,3
2021/6/25 8:45,0.01,1
2021/6/25 9:00,0.01,1
2021/6/25 9:15,0.01,1
2021/6/25 9:30,0.01,1
2021/6/25 23:15,0.01,55
2021/6/25 23:30,0.02,1
2021/6/25 23:45,0.03,1
2021/6/26 0:00,0.04,1
2021/6/26 0:15,0.06,1
2021/6/26 0:30,0.08,1
2021/6/26 0:45,0.09,1
2021/6/26 1:00,0.11,1
2021/6/26 1:15,0.18,1
2021/6/26 1:30,0.25,1
2021/6/26 1:45,0.31,1
2021/6/26 2:00,0.38,1
2021/6/26 2:15,0.29,1
2021/6/26 2:30,0.19,1
2021/6/26 2:45,0.1,1
2021/6/26 5:15,0.01,10
2021/6/26 5:30,0.01,1
2021/6/26 5:45,0.02,1
2021/6/26 6:00,0.02,1
2021/6/26 6:15,0.22,1
2021/6/26 6:30,0.43,1
2021/6/26 6:45,0.63,1
2021/6/26 7:00,0.83,1
2021/6/26 7:15,0.95,1
2021/6/26 7:30,1.07,1
2021/6/26 7:45,1.19,1
2021/6/26 8:00,1.31,1
2021/6/26 8:15,0.99,1
2021/6/26 8:30,0.68,1
2021/6/26 8:45,0.36,1
2021/6/26 9:00,0.04,1
2021/6/26 9:15,0.1,1
2021/6/26 9:30,0.15,1
2021/6/26 9:45,0.21,1
2021/6/26 10:00,0.26,1
2021/6/26 10:15,0.31,1
2021/6/26 10:30,0.36,1
2021/6/26 10:45,0.4,1
2021/6/26 11:00,0.45,1
2021/6/26 11:15,0.43,1
2021/6/26 11:30,0.4,1
2021/6/26 11:45,0.37,1
2021/6/26 12:00,0.35,1
2021/6/26 12:15,0.45,1
2021/6/26 12:30,0.56,1
2021/6/26 12:45,0.67,1
2021/6/26 13:00,0.77,1
2021/6/26 13:15,0.66,1
2021/6/26 13:30,0.55,1
2021/6/26 13:45,0.44,1
2021/6/26 14:00,0.33,1
2021/6/26 14:15,0.26,1
2021/6/26 14:30,0.19,1
2021/6/26 14:45,0.12,1
2021/6/26 15:00,0.05,1
2021/6/26 15:15,0.08,1
2021/6/26 15:30,0.1,1
2021/6/26 15:45,0.12,1
2021/6/26 16:00,0.15,1
2021/6/26 16:15,0.39,1
2021/6/26 16:30,0.63,1
2021/6/26 16:45,0.86,1
2021/6/26 17:00,1.1,1
2021/6/26 17:15,1.3,1
2021/6/26 17:30,1.51,1
2021/6/26 17:45,1.71,1
2021/6/26 18:00,1.91,1
2021/6/26 18:15,1.44,1
2021/6/26 18:30,0.98,1
2021/6/26 18:45,0.52,1
2021/6/26 19:00,0.05,1
2021/6/26 19:15,0.05,1
2021/6/26 19:30,0.04,1
2021/6/26 19:45,0.04,1
2021/6/26 20:00,0.03,1
2021/6/26 20:15,0.04,1
2021/6/26 20:30,0.06,1
2021/6/26 20:45,0.07,1
2021/6/26 21:00,0.08,1
2021/6/26 21:15,0.1,1
2021/6/26 21:30,0.13,1
2021/6/26 21:45,0.15,1
2021/6/26 22:00,0.17,1
2021/6/26 22:15,0.26,1
2021/6/26 22:30,0.34,1
2021/6/26 22:45,0.43,1
2021/6/26 23:00,0.51,1
2021/6/26 23:15,0.55,1
2021/6/26 23:30,0.58,1
2021/6/26 23:45,0.62,1
2021/6/27 0:00,0.65,1
2021/6/27 0:15,0.58,1
2021/6/27 0:30,0.5,1
2021/6/27 0:45,0.42,1
2021/6/27 1:00,0.35,1
2021/6/27 1:15,0.29,1
2021/6/27 1:30,0.24,1
2021/6/27 1:45,0.19,1
2021/6/27 2:00,0.13,1
2021/6/27 2:15,0.2,1
2021/6/27 2:30,0.26,1
2021/6/27 2:45,0.32,1
2021/6/27 3:00,0.39,1
2021/6/27 3:15,0.52,1
2021/6/27 3:30,0.65,1
2021/6/27 3:45,0.77,1
2021/6/27 4:00,0.9,1
2021/6/27 4:15,0.94,1
2021/6/27 4:30,0.98,1
2021/6/27 4:45,1.01,1
2021/6/27 5:00,1.05,1
2021/6/27 5:15,0.97,1
2021/6/27 5:30,0.88,1
2021/6/27 5:45,0.8,1
2021/6/27 6:00,0.71,1
2021/6/27 6:15,1.18,1
2021/6/27 6:30,1.65,1
2021/6/27 6:45,2.12,1
2021/6/27 7:00,2.59,1
2021/6/27 7:15,3.35,1
2021/6/27 7:30,4.12,1
2021/6/27 7:45,4.88,1
2021/6/27 8:00,5.64,1
2021/6/27 8:15,5.66,1
2021/6/27 8:30,5.68,1
2021/6/27 8:45,5.7,1
2021/6/27 9:00,5.72,1
2021/6/27 9:15,5.28,1
2021/6/27 9:30,4.85,1
2021/6/27 9:45,4.41,1
2021/6/27 10:00,3.97,1
2021/6/27 10:15,3.4,1
2021/6/27 10:30,2.84,1
2021/6/27 10:45,2.27,1
2021/6/27 11:00,1.7,1
2021/6/27 11:15,1.33,1
2021/6/27 11:30,0.97,1
2021/6/27 11:45,0.6,1
2021/6/27 12:00,0.23,1
2021/6/27 12:15,0.19,1
2021/6/27 12:30,0.15,1
2021/6/27 12:45,0.1,1
2021/6/27 13:00,0.06,1
2021/6/27 13:15,0.07,1
2021/6/27 13:30,0.08,1
2021/6/27 13:45,0.09,1
2021/6/27 14:00,0.1,1
2021/6/27 14:15,0.12,1
2021/6/27 14:30,0.14,1
2021/6/27 14:45,0.16,1
2021/6/27 15:00,0.18,1
2021/6/27 15:15,0.16,1
2021/6/27 15:30,0.14,1
2021/6/27 15:45,0.12,1
2021/6/27 16:00,0.1,1
2021/6/27 16:15,0.09,1
2021/6/27 16:30,0.07,1
2021/6/27 16:45,0.06,1
2021/6/27 17:00,0.04,1
2021/6/27 17:15,0.05,1
2021/6/27 17:30,0.06,1
2021/6/27 17:45,0.06,1
2021/6/27 18:00,0.07,1
2021/6/27 18:15,0.07,1
2021/6/27 18:30,0.07,1
2021/6/27 18:45,0.06,1
2021/6/27 19:00,0.06,1
2021/6/27 19:15,0.05,1
2021/6/27 19:30,0.03,1
2021/6/27 19:45,0.02,1
2021/6/27 20:00,0.01,1
2021/6/27 20:15,0.01,1
2021/6/27 20:30,0.01,1
2021/6/28 0:15,0.01,15
2021/6/28 0:30,0.02,1
2021/6/28 0:45,0.03,1
2021/6/28 1:00,0.04,1
2021/6/28 1:15,0.05,1
2021/6/28 1:30,0.06,1
2021/6/28 1:45,0.07,1
2021/6/28 2:00,0.08,1
2021/6/28 2:15,0.11,1
2021/6/28 2:30,0.14,1
2021/6/28 2:45,0.17,1
2021/6/28 3:00,0.2,1
2021/6/28 3:15,0.16,1
2021/6/28 3:30,0.12,1
2021/6/28 3:45,0.08,1
2021/6/28 4:00,0.04,1
2021/6/28 4:15,0.06,1
2021/6/28 4:30,0.07,1
2021/6/28 4:45,0.09,1
2021/6/28 5:00,0.1,1
2021/6/28 5:15,0.11,1
2021/6/28 5:30,0.12,1
2021/6/28 5:45,0.13,1
2021/6/28 6:00,0.14,1
2021/6/28 6:15,0.17,1
2021/6/28 6:30,0.2,1
2021/6/28 6:45,0.22,1
2021/6/28 7:00,0.25,1
2021/6/28 7:15,0.25,1
2021/6/28 7:30,0.25,1
2021/6/28 7:45,0.25,1
2021/6/28 8:00,0.25,1
2021/6/28 8:15,0.19,1
2021/6/28 8:30,0.14,1
2021/6/28 8:45,0.08,1
2021/6/28 9:00,0.02,1
2021/6/28 9:15,0.02,1
2021/6/28 9:30,0.01,1
2021/6/28 9:45,0.01,1
2021/6/28 18:15,0.01,34
2021/6/28 18:30,0.01,1
2021/6/28 18:45,0.02,1
2021/6/28 19:00,0.02,1
2021/6/28 19:15,0.03,1
2021/6/28 19:30,0.03,1
2021/6/28 19:45,0.03,1
2021/6/28 20:00,0.04,1
2021/6/28 20:15,0.03,1
2021/6/28 20:30,0.03,1
2021/6/28 20:45,0.02,1
2021/6/28 21:00,0.01,1
2021/6/28 21:15,0.01,1
2021/6/28 21:30,0.01,1
2021/6/28 21:45,0.01,1
2021/6/28 22:00,0.01,1
2021/6/28 22:15,0.01,1
2021/6/28 22:30,0.01,1
2021/6/28 22:45,0.01,1
2021/6/28 23:00,0.01,1
2021/6/28 23:15,0.01,1
2021/6/28 23:30,0.01,1
2021/6/29 1:15,0.01,7
2021/6/29 1:30,0.01,1
2021/6/29 1:45,0.02,1
2021/6/29 2:00,0.02,1
2021/6/29 2:15,0.02,1
2021/6/29 2:30,0.02,1
2021/6/29 2:45,0.02,1
2021/6/29 3:00,0.02,1
2021/6/29 3:15,0.02,1
2021/6/29 3:30,0.02,1
2021/6/29 3:45,0.02,1
2021/6/29 4:00,0.02,1
2021/6/29 4:15,0.02,1
2021/6/29 4:30,0.03,1
2021/6/29 4:45,0.03,1
2021/6/29 5:00,0.03,1
2021/6/29 5:15,0.02,1
2021/6/29 5:30,0.02,1
2021/6/29 5:45,0.01,1
2021/6/29 6:15,0.01,2
2021/6/29 6:30,0.01,1
2021/6/29 6:45,0.02,1
2021/6/29 7:00,0.02,1
2021/6/29 7:15,0.02,1
2021/6/29 7:30,0.02,1
2021/6/29 7:45,0.02,1
2021/6/29 8:00,0.02,1
2021/6/29 8:15,0.02,1
2021/6/29 8:30,0.02,1
2021/6/29 8:45,0.01,1
2021/6/29 9:00,0.01,1
2021/6/29 9:15,0.01,1
2021/6/29 9:30,0.01,1
2021/6/29 23:30,0.01,56
2021/6/29 23:45,0.01,1
2021/6/30 0:00,0.01,1
2021/6/30 0:15,0.01,1
2021/6/30 0:30,0.02,1
2021/6/30 0:45,0.02,1
2021/6/30 1:00,0.02,1
2021/6/30 1:15,0.02,1
2021/6/30 1:30,0.02,1
2021/6/30 1:45,0.01,1
2021/6/30 2:00,0.01,1
2021/6/30 2:15,0.01,1
2021/6/30 2:30,0.01,1
2021/6/30 2:45,0.01,1
2021/6/30 3:00,0.01,1
2021/6/30 3:15,0.01,1
2021/6/30 3:30,0.02,1
2021/6/30 3:45,0.02,1
2021/6/30 4:00,0.02,1
2021/6/30 4:15,0.02,1
2021/6/30 4:30,0.02,1
2021/6/30 4:45,0.01,1
2021/6/30 5:00,0.01,1
2021/6/30 5:15,0.05,1
2021/6/30 5:30,0.09,1
2021/6/30 5:45,0.13,1
2021/6/30 6:00,0.17,1
2021/6/30 6:15,0.13,1
2021/6/30 6:30,0.09,1
2021/6/30 6:45,0.05,1
2021/6/30 7:00,0.01,1
2021/6/30 7:15,0.02,1
2021/6/30 7:30,0.03,1
2021/6/30 7:45,0.04,1
2021/6/30 8:00,0.05,1
2021/6/30 8:15,0.05,1
2021/6/30 8:30,0.04,1
2021/6/30 8:45,0.04,1
2021/6/30 9:00,0.03,1
2021/6/30 9:15,0.04,1
2021/6/30 9:30,0.04,1
2021/6/30 9:45,0.05,1
2021/6/30 10:00,0.05,1
2021/6/30 10:15,0.04,1
2021/6/30 10:30,0.03,1
2021/6/30 10:45,0.01,1
2021/6/30 21:15,0.07,42
2021/6/30 21:30,0.14,1
2021/6/30 21:45,0.2,1
2021/6/30 22:00,0.27,1
2021/6/30 22:15,0.23,1
2021/6/30 22:30,0.18,1
2021/6/30 22:45,0.14,1
2021/6/30 23:00,0.09,1
2021/6/30 23:15,0.07,1
2021/6/30 23:30,0.05,1
2021/6/30 23:45,0.03,1
2021/7/1 0:00,0.01,1
2021/7/1 0:15,0.02,1
2021/7/1 0:30,0.03,1
2021/7/1 0:45,0.03,1
2021/7/1 1:00,0.04,1
2021/7/1 1:15,0.06,1
2021/7/1 1:30,0.08,1
2021/7/1 1:45,0.1,1
2021/7/1 2:00,0.12,1
2021/7/1 2:15,0.11,1
2021/7/1 2:30,0.09,1
2021/7/1 2:45,0.08,1
2021/7/1 3:00,0.06,1
2021/7/1 3:15,0.07,1
2021/7/1 3:30,0.08,1
2021/7/1 3:45,0.08,1
2021/7/1 4:00,0.09,1
2021/7/1 4:15,0.4,1
2021/7/1 4:30,0.7,1
2021/7/1 4:45,1.01,1
2021/7/1 5:00,1.31,1
2021/7/1 5:15,1.97,1
2021/7/1 5:30,2.62,1
2021/7/1 5:45,3.28,1
2021/7/1 6:00,3.93,1
2021/7/1 6:15,3.23,1
2021/7/1 6:30,2.53,1
2021/7/1 6:45,1.82,1
2021/7/1 7:00,1.12,1
2021/7/1 7:15,0.91,1
2021/7/1 7:30,0.71,1
2021/7/1 7:45,0.5,1
2021/7/1 8:00,0.29,1
2021/7/1 8:15,0.28,1
2021/7/1 8:30,0.28,1
2021/7/1 8:45,0.27,1
2021/7/1 9:00,0.26,1
2021/7/1 9:15,0.29,1
2021/7/1 9:30,0.32,1
2021/7/1 9:45,0.35,1
2021/7/1 10:00,0.38,1
2021/7/1 10:15,0.45,1
2021/7/1 10:30,0.53,1
2021/7/1 10:45,0.6,1
2021/7/1 11:00,0.67,1
2021/7/1 11:15,0.73,1
2021/7/1 11:30,0.8,1
2021/7/1 11:45,0.86,1
2021/7/1 12:00,0.92,1
2021/7/1 12:15,0.84,1
2021/7/1 12:30,0.76,1
2021/7/1 12:45,0.67,1
2021/7/1 13:00,0.59,1
2021/7/1 13:15,0.73,1
2021/7/1 13:30,0.87,1
2021/7/1 13:45,1.0,1
2021/7/1 14:00,1.14,1
2021/7/1 14:15,1.38,1
2021/7/1 14:30,1.63,1
2021/7/1 14:45,1.87,1
2021/7/1 15:00,2.11,1
2021/7/1 15:15,2.03,1
2021/7/1 15:30,1.94,1
2021/7/1 15:45,1.86,1
2021/7/1 16:00,1.77,1
2021/7/1 16:15,1.82,1
2021/7/1 16:30,1.87,1
2021/7/1 16:45,1.92,1
2021/7/1 17:00,1.97,1
2021/7/1 17:15,2.0,1
2021/7/1 17:30,2.03,1
2021/7/1 17:45,2.05,1
2021/7/1 18:00,2.08,1
2021/7/1 18:15,1.64,1
2021/7/1 18:30,1.2,1
2021/7/1 18:45,0.76,1
2021/7/1 19:00,0.32,1
2021/7/1 19:15,0.89,1
2021/7/1 19:30,1.45,1
2021/7/1 19:45,2.02,1
2021/7/1 20:00,2.58,1
2021/7/1 20:15,2.93,1
2021/7/1 20:30,3.28,1
2021/7/1 20:45,3.62,1
2021/7/1 21:00,3.97,1
2021/7/1 21:15,3.87,1
2021/7/1 21:30,3.76,1
2021/7/1 21:45,3.66,1
2021/7/1 22:00,3.55,1
2021/7/1 22:15,3.15,1
2021/7/1 22:30,2.75,1
2021/7/1 22:45,2.35,1
2021/7/1 23:00,1.95,1
2021/7/1 23:15,1.99,1
2021/7/1 23:30,2.03,1
2021/7/1 23:45,2.06,1
2021/7/2 0:00,2.1,1
2021/7/2 0:15,1.99,1
2021/7/2 0:30,1.89,1
2021/7/2 0:45,1.78,1
2021/7/2 1:00,1.67,1
2021/7/2 1:15,1.54,1
2021/7/2 1:30,1.4,1
2021/7/2 1:45,1.26,1
2021/7/2 2:00,1.13,1
2021/7/2 2:15,1.01,1
2021/7/2 2:30,0.89,1
2021/7/2 2:45,0.76,1
2021/7/2 3:00,0.64,1
2021/7/2 3:15,0.53,1
2021/7/2 3:30,0.43,1
2021/7/2 3:45,0.32,1
2021/7/2 4:00,0.21,1
2021/7/2 4:15,0.18,1
2021/7/2 4:30,0.15,1
2021/7/2 4:45,0.12,1
2021/7/2 5:00,0.09,1
2021/7/2 5:15,0.08,1
2021/7/2 5:30,0.08,1
2021/7/2 5:45,0.07,1
2021/7/2 6:00,0.06,1
2021/7/2 6:15,1.63,1
2021/7/2 6:30,3.19,1
2021/7/2 6:45,4.76,1
2021/7/2 7:00,6.32,1
2021/7/2 7:15,5.6,1
2021/7/2 7:30,4.88,1
2021/7/2 7:45,4.15,1
2021/7/2 8:00,3.43,1
2021/7/2 8:15,3.51,1
2021/7/2 8:30,3.6,1
2021/7/2 8:45,3.68,1
2021/7/2 9:00,3.76,1
2021/7/2 9:15,3.56,1
2021/7/2 9:30,3.36,1
2021/7/2 9:45,3.15,1
2021/7/2 10:00,2.95,1
2021/7/2 10:15,2.5,1
2021/7/2 10:30,2.06,1
2021/7/2 10:45,1.61,1
2021/7/2 11:00,1.16,1
2021/7/2 11:15,1.19,1
2021/7/2 11:30,1.21,1
2021/7/2 11:45,1.24,1
2021/7/2 12:00,1.27,1
2021/7/2 12:15,1.57,1
2021/7/2 12:30,1.87,1
2021/7/2 12:45,2.16,1
2021/7/2 13:00,2.46,1
2021/7/2 13:15,2.14,1
2021/7/2 13:30,1.82,1
2021/7/2 13:45,1.49,1
2021/7/2 14:00,1.17,1
2021/7/2 14:15,0.88,1
2021/7/2 14:30,0.6,1
2021/7/2 14:45,0.31,1
2021/7/2 15:00,0.02,1
2021/7/2 15:15,0.03,1
2021/7/2 15:30,0.03,1
2021/7/2 15:45,0.03,1
2021/7/2 16:00,0.04,1
2021/7/2 16:15,0.05,1
2021/7/2 16:30,0.06,1
2021/7/2 16:45,0.06,1
2021/7/2 17:00,0.07,1
2021/7/2 17:15,0.1,1
2021/7/2 17:30,0.13,1
2021/7/2 17:45,0.16,1
2021/7/2 18:00,0.19,1
2021/7/2 18:15,0.16,1
2021/7/2 18:30,0.13,1
2021/7/2 18:45,0.09,1
2021/7/2 19:00,0.06,1
2021/7/2 19:15,0.09,1
2021/7/2 19:30,0.12,1
2021/7/2 19:45,0.14,1
2021/7/2 20:00,0.17,1
2021/7/2 20:15,0.18,1
2021/7/2 20:30,0.2,1
2021/7/2 20:45,0.21,1
2021/7/2 21:00,0.22,1
2021/7/2 21:15,0.23,1
2021/7/2 21:30,0.24,1
2021/7/2 21:45,0.24,1
2021/7/2 22:00,0.25,1
2021/7/2 22:15,0.19,1
2021/7/2 22:30,0.13,1
2021/7/2 22:45,0.07,1
2021/7/2 23:00,0.01,1
2021/7/2 23:15,0.01,1
2021/7/2 23:30,0.01,1
2021/7/2 23:45,0.01,1
2021/7/3 0:00,0.01,1
2021/7/3 0:15,0.01,1
2021/7/3 0:30,0.01,1
2021/7/3 5:30,0.01,20
2021/7/3 5:45,0.01,1
2021/7/3 6:00,0.01,1
2021/7/3 6:15,0.02,1
2021/7/3 6:30,0.03,1
2021/7/3 6:45,0.04,1
2021/7/3 7:00,0.05,1
2021/7/3 7:15,0.04,1
2021/7/3 7:30,0.03,1
2021/7/3 7:45,0.01,1
2021/7/3 8:15,0.01,2
2021/7/3 8:30,0.01,1
2021/7/3 8:45,0.02,1
2021/7/3 9:00,0.02,1
2021/7/3 9:15,0.05,1
2021/7/3 9:30,0.08,1
2021/7/3 9:45,0.11,1
2021/7/3 10:00,0.14,1
2021/7/3 10:15,0.19,1
2021/7/3 10:30,0.23,1
2021/7/3 10:45,0.28,1
2021/7/3 11:00,0.32,1
2021/7/3 11:15,0.32,1
2021/7/3 11:30,0.31,1
2021/7/3 11:45,0.31,1
2021/7/3 12:00,0.3,1
2021/7/3 12:15,0.45,1
2021/7/3 12:30,0.6,1
2021/7/3 12:45,0.74,1
2021/7/3 13:00,0.89,1
2021/7/3 13:15,0.7,1
2021/7/3 13:30,0.51,1
2021/7/3 13:45,0.32,1
2021/7/3 14:00,0.13,1
2021/7/3 14:15,0.14,1
2021/7/3 14:30,0.16,1
2021/7/3 14:45,0.17,1
2021/7/3 15:00,0.18,1
2021/7/3 15:15,0.16,1
2021/7/3 15:30,0.13,1
2021/7/3 15:45,0.11,1
2021/7/3 16:00,0.08,1
2021/7/3 16:15,0.06,1
2021/7/3 16:30,0.05,1
2021/7/3 16:45,0.03,1
2021/7/3 17:00,0.01,1
2021/7/3 17:15,0.1,1
2021/7/3 17:30,0.19,1
2021/7/3 17:45,0.28,1
2021/7/3 18:00,0.37,1
2021/7/3 18:15,0.71,1
2021/7/3 18:30,1.05,1
2021/7/3 18:45,1.38,1
2021/7/3 19:00,1.72,1
2021/7/3 19:15,1.83,1
2021/7/3 19:30,1.94,1
2021/7/3 19:45,2.05,1
2021/7/3 20:00,2.16,1
2021/7/3 20:15,2.18,1
2021/7/3 20:30,2.21,1
2021/7/3 20:45,2.23,1
2021/7/3 21:00,2.25,1
2021/7/3 21:15,1.93,1
2021/7/3 21:30,1.6,1
2021/7/3 21:45,1.27,1
2021/7/3 22:00,0.95,1
2021/7/3 22:15,0.84,1
2021/7/3 22:30,0.73,1
2021/7/3 22:45,0.61,1
2021/7/3 23:00,0.5,1
2021/7/3 23:15,0.51,1
2021/7/3 23:30,0.53,1
2021/7/3 23:45,0.54,1
2021/7/4 0:00,0.55,1
2021/7/4 0:15,0.54,1
2021/7/4 0:30,0.53,1
2021/7/4 0:45,0.52,1
2021/7/4 1:00,0.51,1
2021/7/4 1:15,0.94,1
2021/7/4 1:30,1.37,1
2021/7/4 1:45,1.79,1
2021/7/4 2:00,2.22,1
2021/7/4 2:15,1.88,1
2021/7/4 2:30,1.54,1
2021/7/4 2:45,1.19,1
2021/7/4 3:00,0.85,1
2021/7/4 3:15,0.79,1
2021/7/4 3:30,0.73,1
2021/7/4 3:45,0.67,1
2021/7/4 4:00,0.61,1
2021/7/4 4:15,0.51,1
2021/7/4 4:30,0.41,1
2021/7/4 4:45,0.3,1
2021/7/4 5:00,0.2,1
2021/7/4 5:15,0.2,1
2021/7/4 5:30,0.21,1
2021/7/4 5:45,0.21,1
2021/7/4 6:00,0.21,1
2021/7/4 6:15,0.18,1
2021/7/4 6:30,0.14,1
2021/7/4 6:45,0.11,1
2021/7/4 7:00,0.07,1
2021/7/4 7:15,0.06,1
2021/7/4 7:30,0.05,1
2021/7/4 7:45,0.04,1
2021/7/4 8:00,0.03,1
2021/7/4 8:15,0.07,1
2021/7/4 8:30,0.1,1
2021/7/4 8:45,0.14,1
2021/7/4 9:00,0.17,1
2021/7/4 9:15,0.16,1
2021/7/4 9:30,0.14,1
2021/7/4 9:45,0.13,1
2021/7/4 10:00,0.11,1
2021/7/4 10:15,0.09,1
2021/7/4 10:30,0.07,1
2021/7/4 10:45,0.05,1
2021/7/4 11:00,0.03,1
2021/7/4 11:15,0.03,1
2021/7/4 11:30,0.03,1
2021/7/4 11:45,0.02,1
2021/7/4 12:00,0.02,1
2021/7/4 12:15,0.02,1
2021/7/4 12:30,0.02,1
2021/7/4 12:45,0.02,1
2021/7/4 13:00,0.02,1
2021/7/4 13:15,0.03,1
2021/7/4 13:30,0.04,1
2021/7/4 13:45,0.05,1
2021/7/4 14:00,0.06,1
2021/7/4 14:15,0.06,1
2021/7/4 14:30,0.06,1
2021/7/4 14:45,0.06,1
2021/7/4 15:00,0.06,1
2021/7/4 15:15,0.1,1
2021/7/4 15:30,0.15,1
2021/7/4 15:45,0.19,1
2021/7/4 16:00,0.23,1
2021/7/4 16:15,0.33,1
2021/7/4 16:30,0.43,1
2021/7/4 16:45,0.52,1
2021/7/4 17:00,0.62,1
2021/7/4 17:15,0.57,1
2021/7/4 17:30,0.52,1
2021/7/4 17:45,0.46,1
2021/7/4 18:00,0.41,1
2021/7/4 18:15,0.39,1
2021/7/4 18:30,0.38,1
2021/7/4 18:45,0.36,1
2021/7/4 19:00,0.34,1
2021/7/4 19:15,0.66,1
2021/7/4 19:30,0.98,1
2021/7/4 19:45,1.29,1
2021/7/4 20:00,1.61,1
2021/7/4 20:15,1.71,1
2021/7/4 20:30,1.82,1
2021/7/4 20:45,1.92,1
2021/7/4 21:00,2.02,1
2021/7/4 21:15,2.29,1
